Wave Vector	Branch 1	Branch 2	Branch 3	Branch 4	Branch 5	Branch 6	Branch 7	Branch 8	Branch 9	Branch 10	Branch 11	Branch 12	Branch 13	Branch 14	Branch 15	Branch 16	Branch 17	Branch 18	Branch 19	Branch 20	Branch 21	Branch 22	Branch 23	Branch 24	Branch 25	Branch 26	Branch 27	Branch 28	Branch 29	Branch 30	Branch 31	Branch 32	Branch 33	Branch 34	Branch 35	Branch 36	Branch 37	Branch 38	Branch 39	Branch 40	Branch 41	Branch 42	Branch 43	Branch 44	Branch 45	Branch 46	Branch 47	Branch 48	Branch 49	Branch 50	Branch 51	Branch 52	Branch 53	Branch 54	Branch 55	Branch 56	Branch 57	Branch 58	Branch 59	Branch 60	Branch 61	Branch 62	Branch 63	Branch 64	Branch 65	Branch 66	Branch 67	Branch 68	Branch 69	Branch 70	Branch 71	Branch 72	Branch 73	Branch 74	Branch 75	Branch 76	Branch 77	Branch 78	Branch 79	Branch 80	Branch 81	Branch 82	Branch 83	Branch 84	Branch 85	Branch 86	Branch 87	Branch 88	Branch 89	Branch 90
0.0810525	-0.2777309718	1.1854348096	1.8336198052	2.1267296117	2.5163139337	2.7117805268	3.0534548212	3.2344851495	3.4775386279	3.69259928	3.8087264063	4.0687470028	4.3603099512	4.5717931432	4.7656000877	4.9012088371	5.2078217844	5.3061469564	5.6354420634	5.7949163979	6.0349946774	6.1442543845	6.4366089268	6.5996134849	6.6723033046	6.9249655802	7.2118116266	7.6087388437	7.9982336296	8.1678842362	8.34255573	8.5470434256	8.7237516899	8.9219228559	9.0079240325	9.294476804	9.4317336174	9.569966335	9.7427257419	10.2639240483	10.3743064755	10.6827145672	11.0459022607	11.1439543201	11.2376386583	11.5839076868	11.9050873513	12.1862903568	12.3088081101	12.7335836551	13.2176145129	13.4991503747	13.9848294858	14.3131480504	14.5169770878	14.6371930926	14.7103816806	15.0600411437	15.4798952751	15.8048025517	16.0237466202	16.1747283416	16.5794990972	17.2429018814	17.6241447527	17.767646752	18.2881399045	19.5815568464	19.7929662303	20.4758392236	20.9482457108	21.486999254	22.3004476305	22.6985808487	23.2669839818	24.1335238495	24.4758311389	25.4190772412	25.6135840593	25.7090055353	26.1663262195	26.4112408247	26.9597459761	27.7831607623	28.1091659225	29.2290280912	30.4257377763	31.0361445122	31.6645187133	34.6068349589
0.0851051	0.3239608042	1.2504176561	1.8849563678	2.1721419504	2.5340530493	2.7296393601	3.0445346094	3.2278110711	3.5121547933	3.7022113361	3.8203744006	4.0842519296	4.3893351227	4.5811077638	4.7783316997	4.8880236617	5.2159721865	5.3141585651	5.6422378606	5.7701088718	6.0504924917	6.1401036271	6.4356324766	6.5910418402	6.6929135165	6.9067802652	7.2333416634	7.6005137017	8.0257982778	8.1789187666	8.3440812784	8.5382947902	8.7626869342	8.9380363508	9.0369484442	9.2910555813	9.4361463314	9.5508199166	9.7733954774	10.2736520679	10.3788140821	10.6702970836	11.0682128096	11.1213013792	11.2228301006	11.5719977978	11.9165043549	12.183360513	12.3016883419	12.7275677735	13.2180058782	13.5066071024	13.9779142502	14.3438256684	14.5209080802	14.624362345	14.716734523	15.0609464048	15.4811105355	15.8390644837	16.0244678317	16.1714872368	16.5842587358	17.2544496637	17.6398972183	17.7734793118	18.2729466988	19.5780330241	19.7837213785	20.5373764079	20.9308542344	21.4839450307	22.3058849678	22.6957197076	23.2683279146	24.1255510799	24.4657329434	25.4325427977	25.6081534166	25.7058973628	26.1762087843	26.4162432862	26.942892215	27.7945472042	28.1166901969	29.2392881479	30.4492121966	31.0467308012	31.7140471843	34.6018302611
0.0891577	0.5077991225	1.3064029447	1.9239778474	2.2089048275	2.5526136166	2.7352655711	3.0469474445	3.2101701114	3.5435414528	3.7058685712	3.8392645849	4.0901031279	4.4183040349	4.5879620876	4.7856665873	4.8784852296	5.2216096572	5.3197642709	5.6504067914	5.7482155736	6.0594326675	6.137775148	6.4321732789	6.5837925813	6.713360676	6.8917573105	7.254624499	7.5897819662	8.0511520057	8.1893080457	8.3417683862	8.5271827479	8.8017998038	8.9550342243	9.0577238561	9.2829749656	9.4371987034	9.5334681589	9.8006715566	10.2815234277	10.38180933	10.664759057	11.0851247321	11.0996996071	11.2115887691	11.5618472094	11.9286856812	12.1793010816	12.2964847774	12.7228138769	13.2169656079	13.513031008	13.9722956629	14.3708532116	14.5249529766	14.6100917223	14.7229104046	15.0614007112	15.4815634717	15.8715361114	16.0206395889	16.1698956372	16.5876568083	17.2636474899	17.6524485321	17.7789716305	18.2594295664	19.5756209383	19.7755970643	20.5895744031	20.9147597814	21.4814773813	22.3107943608	22.6924389885	23.2694711698	24.1184638997	24.4585846462	25.4429022685	25.6029900233	25.7032009756	26.1838852392	26.4218112481	26.9280536443	27.8033171303	28.123158407	29.2473012913	30.4681779428	31.054809644	31.7537564656	34.5977149456
0.0932104	0.6103690579	1.3501397455	1.9510298433	2.2356682526	2.5716950001	2.7297207066	3.0604513752	3.1867188654	3.5676060675	3.705242248	3.8612998159	4.0891723748	4.4428450726	4.5924830867	4.7881827919	4.8732613219	5.2254992052	5.3231715512	5.6583137278	5.7306645046	6.0624210472	6.1379890758	6.428146591	6.5785087669	6.7304484873	6.8805073096	7.2730533296	7.5788829277	8.0721850697	8.1979129342	8.3376401714	8.5168613998	8.8343597537	8.9744779598	9.0672177911	9.2745168982	9.4346652784	9.5211227757	9.8215039468	10.287245643	10.3834428021	10.6646387063	11.0729349576	11.1051601429	11.2035664479	11.5541875663	11.9394340274	12.175195399	12.2929052818	12.7194190021	13.215391615	13.5179596863	13.9681923834	14.3924896442	14.5294722446	14.5960240143	14.7278430102	15.061585804	15.4816398923	15.9002790184	16.013020308	16.1694076659	16.589871908	17.2703608771	17.6613344569	17.7837868033	18.2486694204	19.5741094495	19.7692993033	20.6302025798	20.9008593484	21.4796687831	22.3147489226	22.6894344479	23.2703450814	24.1129208865	24.4538654316	25.4501764213	25.5987657123	25.7011448008	26.1893427732	26.4268616264	26.9163979184	27.8094993729	28.1281513076	29.2530416395	30.4821252244	31.0604844251	31.7827611061	34.594651847
0.0972630	0.6657813049	1.378212359	1.9668228158	2.2517260546	2.588041936	2.7195634136	3.0796022354	3.1626699594	3.5826949311	3.7032349299	3.8792512159	4.085576222	4.4592036131	4.5949595949	4.7880157848	4.8713067589	5.2278807181	5.3249263147	5.6641815615	5.7190224705	6.0622587274	6.1393519365	6.4251167911	6.5752883279	6.7418463407	6.8734439744	7.2858172671	7.5706089723	8.0863991186	8.2035735692	8.3338861428	8.5096499943	8.8551608073	8.9948979913	9.0651801937	9.2691940771	9.4304455964	9.5146492308	9.8343695687	10.2906834513	10.3841389839	10.6668406905	11.0578489032	11.1144384782	11.1986351301	11.5494506587	11.9468131379	12.1721530559	12.2907870896	12.7173978899	13.2140805334	13.5210528437	13.9657048576	14.4067177075	14.5341127223	14.5844778773	14.7309840789	15.0616397206	15.4815909553	15.9222602125	16.0039563239	16.1694130592	16.5910994865	17.2744556587	17.6665340313	17.787189415	18.2416978645	19.5732992057	19.7653207817	20.6565840514	20.8908898444	21.4785664689	22.31733109	22.6873336673	23.2708937286	24.1094030989	24.4511890975	25.4544670473	25.5960065713	25.6998690357	26.1926016246	26.4303817385	26.908934006	27.8131650752	28.1313090269	29.2564923361	30.4906603526	31.0638466695	31.8004216246	34.5927633163
0.1013156	0.6834575434	1.3879164904	1.9720013082	2.2570465873	2.5949902785	2.714340236	3.091112229	3.1497524441	3.5878668472	3.7022450179	3.8862376249	4.0836775871	4.4649398332	4.5957315711	4.7876168803	4.8709107786	5.2286972471	5.3254595888	5.6663983805	5.7148724172	6.0618339507	6.1400439818	6.4240086558	6.574201541	6.7458682785	6.8710111904	7.2904228079	7.5674935278	8.0914720184	8.2055364967	8.3323796654	8.5070652772	8.862140841	9.0057427433	9.0606614716	9.2676065026	9.4283654251	9.5127806419	9.8386986701	10.2918249005	10.3843153802	10.6680590961	11.0522482192	11.1177521599	11.1969471977	11.5478505623	11.949442595	12.1710298967	12.2900822466	12.7167286815	13.2135787467	13.5221064149	13.9648724339	14.4117142979	14.5364603485	14.5795890211	14.7320593398	15.061648051	15.4815591895	15.9313285838	15.9992329644	16.1694676057	16.5914898987	17.2758327549	17.6682328573	17.788428775	18.2392790753	19.5730466091	19.7639608354	20.6658444728	20.8871626757	21.4781963185	22.3182303055	22.6865798361	23.2710807986	24.1081986831	24.4503227659	25.4558821355	25.5950483781	25.6994381618	26.1936848066	26.4316437569	26.9063618718	27.8143785865	28.1323899193	29.2576436399	30.4935338975	31.0649598359	31.8063515572	34.5921252355
0.1042043	0.6769049622	1.3876493655	1.9701873957	2.2545375098	2.5904272255	2.7173515853	3.0854663303	3.1554706691	3.582766045	3.7041662099	3.8841856172	4.0854121408	4.4616621918	4.5935002383	4.788829331	4.8706948854	5.2279342874	5.3265904127	5.6648499012	5.7181593795	6.0588731575	6.1411698903	6.4245480366	6.5740473545	6.7447972321	6.8733766716	7.2892190008	7.5674931463	8.0879409878	8.2050311056	8.3333381855	8.5073102853	8.8606057916	9.0024467799	9.0612986902	9.2676511308	9.4298306402	9.5134827626	9.8375047911	10.2894833215	10.3853803531	10.6672354631	11.0530002733	11.1162085814	11.1978579875	11.5486407224	11.9486269541	12.1715713052	12.290161704	12.7168436679	13.2135107913	13.5216657272	13.9654415036	14.407015271	14.5329705104	14.5859477591	14.7330938582	15.0610425701	15.4815666397	15.9243182461	16.0024247557	16.1707055843	16.5919020197	17.275415626	17.6678398084	17.7886665423	18.239459385	19.5727703897	19.7632534921	20.66449537	20.887040265	21.4783208757	22.3180636545	22.6864197076	23.2709512993	24.1077262077	24.4506604507	25.4552367764	25.5961392847	25.6990945962	26.1888625555	26.4333473101	26.9080409394	27.8139803338	28.131879177	29.2573958746	30.4933885275	31.0645616175	31.803880539	34.5914187109
0.1070930	0.6571635536	1.3868813303	1.9647637487	2.2471097403	2.5782504126	2.7246382791	3.0731250162	3.1682338698	3.5685551001	3.708842097	3.8785447562	4.0901234278	4.4520540126	4.5873102221	4.7919438343	4.8700685399	5.2255972384	5.3298975005	5.6609636147	5.7272828457	6.0507820716	6.1437863704	6.426064822	6.573518572	6.7418758749	6.8802736687	7.2856505646	7.5674678781	8.0777621593	8.2034957856	8.3359024767	8.5079817701	8.856088233	8.9937785372	9.062061864	9.2679801969	9.4334491917	9.5160371633	9.8339575207	10.2829426551	10.3880697137	10.6648840581	11.0552074654	11.111678912	11.2005278906	11.551001342	11.9462379837	12.173198189	12.290357469	12.7172078771	13.213300315	13.5203474018	13.9670698026	14.3936629877	14.5262808726	14.6004847641	14.7362721176	15.0592069894	15.4815387318	15.9068499981	16.0086023713	16.1744079292	16.5931184629	17.2741540977	17.6666223301	17.7894388349	18.239992774	19.5719523812	19.761163465	20.660365154	20.8867924766	21.4786706758	22.3175813998	22.6859463784	23.2705593608	24.1062788822	24.4517242514	25.4533668148	25.5992788429	25.6980827083	26.1749325242	26.4380918284	26.9129595948	27.8127878026	28.1303728325	29.2566411442	30.4929605212	31.0633716974	31.7964881327	34.589320683
0.1099816	0.6239411052	1.3857103901	1.9557826688	2.2350753239	2.561215256	2.7327276093	3.0598350559	3.1829141972	3.5474163853	3.7140222937	3.8707213152	4.0965209571	4.4368596106	4.5782658061	4.7957251519	4.8691157088	5.2215818026	5.3351165799	5.655943599	5.7410608667	6.0391487391	6.1464187023	6.4282656229	6.5723891516	6.7378642201	6.8912286556	7.2798478615	7.5673474636	8.0619859858	8.2009024646	8.3393041714	8.5088857163	8.8488662347	8.9818721429	9.0610667626	9.2689499662	9.4372565514	9.521599101	9.8281599091	10.2732747643	10.3912457454	10.6613536373	11.0585872644	11.1046353613	11.2047383327	11.554903921	11.9424529453	12.175908049	12.2905521611	12.7178744485	13.212927285	13.5181668463	13.9695182183	14.3734405373	14.519729737	14.6180558867	14.7417971398	15.0560871956	15.4813243938	15.883806555	16.0134492768	16.1804659285	16.5950804186	17.2720197197	17.6644870652	17.7908989593	18.2408578183	19.5706217455	19.7577860283	20.6532320465	20.8867488775	21.4791771179	22.3168346386	22.6851814851	23.2698955798	24.1037746075	24.453658183	25.4504442627	25.6040908388	25.6964617364	26.1532235593	26.445039655	26.9207841093	27.81080798	28.1279474873	29.2553463717	30.4922737222	31.0614038983	31.7842363088	34.585895628
0.1128703	0.5765847797	1.3842937543	1.9433297009	2.2189722739	2.5412550316	2.7385316632	3.0488288537	3.1972585761	3.5212995953	3.7174451873	3.8627415262	4.1028751695	4.4174328945	4.5673661522	4.7988233425	4.868035803	5.2158272208	5.3417891264	5.6505080262	5.7586907624	6.0253399755	6.147954608	6.4307025731	6.5702128	6.7337756355	6.9057197897	7.2720326201	7.5670217796	8.0419166148	8.1972622274	8.342651796	8.5096975812	8.8394308855	8.9681734154	9.057338813	9.2706570549	9.4392054852	9.531280387	9.8202828661	10.2615472272	10.3937306677	10.6571909301	11.0619505839	11.0966200372	11.2100974565	11.5603024941	11.9375733592	12.179669864	12.2905806602	12.7189177262	13.2123581393	13.515161853	13.9723801762	14.3482964367	14.5137684789	14.6363012081	14.7499297773	15.0516039944	15.4806711571	15.857954676	16.0152743136	16.1885565753	16.5976930496	17.2689715514	17.6613421957	17.793231919	18.2420225233	19.5688178565	19.7532778727	20.6428107227	20.8873688956	21.4797351736	22.3159022234	22.6841625472	23.2689472228	24.1001007721	24.456676114	25.4466875009	25.6100057714	25.6943394093	26.1253354995	26.4533503445	26.9310227762	27.8080535465	28.1247273336	29.2534604317	30.4913663079	31.0586799981	31.7672284517	34.5812504515
0.1157590	0.513695424	1.3828402304	1.9275361121	2.1995154951	2.519220848	2.739899639	3.0421876188	3.2102526339	3.4917266733	3.7170307258	3.8569071217	4.1072722783	4.3956776415	4.5552014546	4.8001079857	4.8671929646	5.2084209921	5.349260036	5.6450332448	5.7794860499	6.010262138	6.1479503792	6.4328442213	6.566299576	6.7307066035	6.9233035654	7.2625240297	7.566351109	8.0188287247	8.1926456617	8.3451739756	8.5099881244	8.8284658061	8.9533017234	9.0508968816	9.2727502984	9.438416346	9.5451519281	9.8105620943	10.2485778565	10.3945648254	10.6530822976	11.0612271409	11.0921599957	11.2161181612	11.5671306358	11.9320205832	12.1844047375	12.2902637784	12.7204156243	13.2115470344	13.5114051801	13.9750689458	14.3198456825	14.5081309711	14.6541078606	14.7608597397	15.0456696379	15.479226	15.8309637891	16.0139651785	16.198152902	16.6008302504	17.2649655281	17.6571646594	17.7965772378	18.2434490102	19.5665768005	19.7478549761	20.6288561161	20.8891312957	21.4802150647	22.3148824176	22.6829448305	23.2677022287	24.0951464849	24.4610270759	25.442304895	25.6163009621	25.6918820948	26.0928167089	26.4624414644	26.9430981629	27.8045444717	28.1208789724	29.2509198765	30.4902884448	31.0552278925	31.7456095696	34.5755335975
0.1186477	0.4320758973	1.3816015794	1.908616939	2.1774363593	2.495302225	2.7358212592	3.0410911526	3.221295564	3.4600543634	3.711216844	3.8550475533	4.1077730327	4.3738247535	4.5420753041	4.7987417374	4.8670791516	5.199650526	5.3567035926	5.6398342627	5.8025112745	5.9944724647	6.1465745989	6.4341669901	6.5598341271	6.7296554709	6.9436200741	7.2517468697	7.5651802082	7.9938550242	8.1871781053	8.3462887785	8.5092915356	8.8167526987	8.9373187531	9.0423468257	9.274570069	9.4353028408	9.5621834321	9.7992919551	10.2349430955	10.3930364932	10.6497635935	11.0521634766	11.0959594286	11.2223565852	11.5752919265	11.926314704	12.1899824329	12.2894388741	12.722431265	13.2104398439	13.5070138069	13.9767989386	14.2893666661	14.5026152611	14.6710016079	14.7745466867	15.0382112296	15.4765431902	15.8041392031	16.0100772973	16.2086691898	16.604341131	17.259966858	17.6520460634	17.8009694827	18.2450985486	19.5639135895	19.7417909336	20.6112607108	20.8924300051	21.4804749617	22.3138831675	22.6816034075	23.2661540658	24.0888392386	24.4669558645	25.4374618424	25.6221202309	25.689312136	26.0570998203	26.4720070911	26.9564138158	27.8003102793	28.1166042375	29.2476564211	30.4890990218	31.0510791127	31.7195667086	34.5689336924
0.1215364	0.3229660501	1.3808629509	1.8869338424	2.1532161298	2.4695249768	2.7265945733	3.045529488	3.2298434518	3.4277921302	3.6997057627	3.8574781922	4.1027039967	4.3540509808	4.528245145	4.7942327769	4.8681319464	5.1899761191	5.3631803145	5.6353155213	5.8263882556	5.9783078927	6.1445183174	6.4342277663	6.5501793263	6.7312597095	6.9663374131	7.2402432798	7.5633560301	7.9679743475	8.1810243123	8.3455634152	8.5072093331	8.8050214849	8.9199867305	9.0325109439	9.2754324954	9.4307499513	9.5809940378	9.786818002	10.2210469995	10.3886788837	10.6479040489	11.0380147237	11.1051030792	11.2285505601	11.5846461313	11.9210374901	12.1962337156	12.2879820137	12.7249980461	13.2089818161	13.5021512345	13.9765645827	14.2579820218	14.4972175275	14.6869449112	14.7906227728	15.0292017915	15.4721119749	15.7786799133	16.0043659695	16.2196096449	16.6080577919	17.2539645985	17.6461963107	17.8063181981	18.2469358532	19.5608022362	19.7354154163	20.5901106694	20.8975123186	21.4803726712	22.313012383	22.6802350416	23.2643068185	24.0811782035	24.4746670883	25.4322702384	25.6265135454	25.6868448328	26.0195738705	26.4819356705	26.9704029672	27.7953928983	28.1121311361	29.2436057241	30.4878615128	31.0462657522	31.6893296997	34.5616776376
0.1244250	0.1426115051	1.3809312499	1.8630597502	2.1267820124	2.4422512706	2.7135636123	3.054250231	3.2351066683	3.3969946131	3.6835239853	3.8627277481	4.0912676266	4.3378943029	4.5140963674	4.7865015172	4.8705232114	5.1799422228	5.3677263863	5.6320056234	5.8492226464	5.961997095	6.1429148139	6.4326680773	6.5372320092	6.7355736708	6.9910717698	7.2286939035	7.560749106	7.9420310196	8.1743672998	8.3426519146	8.5035157586	8.7937970067	8.9009834755	9.0221903543	9.27487776	9.4254833336	9.6003438247	9.7735350996	10.207180372	10.3812841796	10.6479911999	11.0221781686	11.1163350722	11.2347362107	11.5949973112	11.9167855439	12.2029699924	12.285821054	12.7281111055	13.2071289105	13.4970217166	13.9731374969	14.2268142221	14.4921190194	14.7021521453	14.8084314341	15.0187010798	15.4654245923	15.7557201861	15.9975657471	16.2306370124	16.6118037178	17.2469869861	17.6399081679	17.8124254925	18.2489317056	19.5571579586	19.7291101604	20.5656891733	20.9044719756	21.4797750557	22.3123694546	22.6789595682	23.2621798471	24.0722569665	24.4842999691	25.426790931	25.6285840091	25.6844778249	25.981709369	26.4922223149	26.9845564381	27.7898498556	28.107703095	29.238716939	30.4866390748	31.0408168271	31.6551724144	34.5540280628
0.1273137	-0.24827658	1.3821191057	1.8378082097	2.097291037	2.4146017779	2.698439578	3.0649785114	3.2357961025	3.3707140547	3.6642039352	3.8681495969	4.0742469214	4.3257155227	4.5002137563	4.7758309429	4.8741148055	5.1700679229	5.3694834997	5.6304910129	5.8685412553	5.9458918869	6.1431848925	6.4291108877	6.5216383176	6.7420839078	7.0172812649	7.2179634578	7.5572788122	7.9167526271	8.1673818757	8.3372679368	8.4982132915	8.7832909066	8.8800810494	9.0120396572	9.2728011233	9.4198651534	9.6191884159	9.7599088852	10.1935614392	10.3709050721	10.6502592884	11.0062821101	11.1279004401	11.2413319556	11.6060906599	11.91412028	12.2100004589	12.2829423259	12.7317262097	13.2048618444	13.4918575188	13.965142735	14.1970200666	14.4876503707	14.7168777994	14.827149852	15.0069115847	15.4560998743	15.7362443609	15.990303304	16.2415715416	16.6154020274	17.2391153746	17.633503483	17.8190229655	18.2510632392	19.5528286297	19.7232966414	20.5384430624	20.913281411	21.4785647768	22.3120389362	22.6779204939	23.2598113896	24.0622718202	24.4959176209	25.4210411893	25.6277507804	25.6816334482	25.9452020293	26.5029049753	26.9984332846	27.7837573513	28.1035668041	29.2329624903	30.4854890551	31.0347540191	31.6174147778	34.5462800663
0.1302024	-0.3718404175	1.3847210352	1.81220357	2.0631823157	2.3885840553	2.6826738607	3.0744615498	3.2307358439	3.3527675802	3.6431210476	3.8703991539	4.0541856606	4.3167640098	4.4873511612	4.7627313712	4.8785575979	5.1607587084	5.3678591042	5.6312741351	5.8807956777	5.9313808947	6.1466508671	6.4229358518	6.5048793149	6.7499500451	7.04409998	7.2092049253	7.5529429213	7.8927568144	8.1602037579	8.3292146314	8.4914966617	8.7733560425	8.8572963894	9.0025155405	9.2694460498	9.4139140165	9.6365178805	9.7465651897	10.1803630716	10.3578134375	10.6546893652	10.991373141	11.1383544629	11.2491352149	11.6176215787	11.9135194512	12.2171394186	12.2793959026	12.7357649628	13.2022009862	13.4869016058	13.9513151915	14.1696197465	14.4842486317	14.731254265	14.8458687047	14.9942639697	15.4440403948	15.7209328271	15.9830722075	16.2523590309	16.6186829643	17.2304940974	17.6272823841	17.8258097179	18.2533115912	19.5476047119	19.7184069061	20.5089391896	20.9238368634	21.4766445884	22.312086995	22.6772845471	23.2572605689	24.0515162309	24.5095097361	25.4150030025	25.6238563575	25.6769851368	25.9120739844	26.5140248296	27.011659996	27.7772125619	28.0999590425	29.2263475362	30.484457141	31.0280866416	31.5764258779	34.5387571973
0.1330911	-0.4544687603	1.388977193	1.7874016628	2.0226749268	2.3666811727	2.6671845553	3.078239765	3.2216136554	3.3454255273	3.6213269706	3.8657746744	4.0346515353	4.3098891634	4.4762954288	4.7478525738	4.8833811864	5.1522697235	5.3626572041	5.6346267716	5.8799846029	5.9229561069	6.1538786839	6.4130621463	6.4892805721	6.7582831205	7.0700555541	7.2040765218	7.547851793	7.8705475185	8.1528953751	8.3184616792	8.48362752	8.7634648031	8.8330435636	8.9938753664	9.265284712	9.4074283426	9.6510068833	9.7345569042	10.1677318762	10.342423255	10.6610706732	10.978278736	11.1463851631	11.2591085034	11.6292552403	11.9153336836	12.2241966179	12.2753083395	12.7401235021	13.1992195184	13.4823885346	13.9309568458	14.1451224053	14.482400012	14.7452061024	14.8635469139	14.981567297	15.4295432163	15.7100353831	15.9762325103	16.263033521	16.6214903587	17.2213336836	17.6214876906	17.8324821699	18.2556570465	19.541254666	19.7148306979	20.477829175	20.935997661	21.4739397393	22.3125609645	22.6772398802	23.2546074297	24.0403655518	24.5250039576	25.408630737	25.6168344815	25.6689506456	25.8845366481	26.5256043612	27.0239236791	27.7703344202	28.0970929203	29.2189186043	30.4835714336	31.0208054914	31.5326286565	34.5318066664
